#n	Vector(ns)	LinkedList(ns)
50	104	176
51	100	179
52	107	221
53	108	187
54	155	214
55	112	205
56	119	228
57	115	280
58	118	218
59	109	207
60	129	224
61	118	213
62	126	228
63	124	224
64	129	233
65	121	237
66	132	239
67	130	246
68	139	247
69	145	253
70	137	251
71	148	261
72	154	251
73	158	264
74	147	267
75	149	280
76	161	285
77	160	292
78	156	288
79	159	300
80	168	292
81	176	304
82	172	303
83	169	310
84	175	318
85	175	340
86	185	323
87	196	323
88	192	334
89	197	335
90	194	341
91	200	346
92	202	347
93	206	353
94	208	356
95	220	361
96	202	370
97	208	376
98	224	462
99	215	385
100	222	462
101	228	385
102	229	383
103	230	378
104	222	380
105	237	377
106	225	395
107	244	393
108	243	395
109	256	390
110	226	402
111	229	400
112	230	409
113	238	487
114	249	395
115	326	479
116	267	489
117	245	400
118	258	390
119	241	421
120	241	423
121	266	400
122	245	424
123	250	426
124	257	422
125	253	429
126	246	433
127	260	433
128	265	425
129	266	423
130	278	427
131	248	435
132	258	443
133	259	447
134	262	435
135	284	428
136	266	439
137	260	460
138	279	436
139	284	441
140	267	447
141	277	449
142	283	448
143	283	459
144	290	440
145	279	465
146	289	455
147	277	462
148	256	476
149	291	464
150	278	481
151	289	470
152	289	461
153	299	914
154	305	459
155	291	471
156	298	465
157	308	468
158	304	453
159	305	474
160	297	473
161	304	470
162	300	478
163	302	475
164	294	484
165	302	478
166	307	478
167	316	837
168	318	490
169	334	485
170	318	493
171	322	483
172	310	503
173	322	506
174	331	480
175	324	578
176	331	514
177	327	491
178	322	498
179	332	501
180	327	506
181	329	498
182	331	519
183	359	475
184	340	496
185	339	493
186	331	511
187	337	511
188	352	500
189	324	536
190	341	537
191	334	521
192	333	525
193	329	544
194	342	534
195	361	503
196	376	648
197	344	552
198	344	545
199	349	532
200	361	536
201	336	556
202	324	566
203	355	536
204	372	515
205	358	550
206	354	558
207	367	536
208	344	565
209	367	567
210	372	540
211	380	522
212	369	557
213	352	568
214	379	555
215	386	553
216	349	597
217	402	543
218	367	574
219	381	563
220	371	573
221	363	585
222	372	581
223	390	557
224	379	576
225	376	592
226	389	572
227	394	571
228	396	570
229	358	623
230	386	576
231	361	617
232	368	621
233	401	585
234	425	710
235	410	568
236	387	605
237	397	620
238	869	996
239	396	618
240	400	611
241	424	605
242	411	607
243	415	602
244	414	603
245	419	607
246	431	594
247	434	591
248	421	621
249	419	613
250	403	627
251	405	630
252	454	580
253	439	606
254	432	615
255	441	615
256	449	611
257	419	634
258	433	626
259	456	631
260	444	619
261	420	647
262	446	621
263	442	635
264	431	656
265	447	630
266	450	647
267	468	613
268	457	619
269	427	667
270	435	656
271	425	677
272	558	795
273	504	792
274	449	751
275	463	653
276	425	687
277	443	680
278	465	658
279	449	672
280	463	664
281	487	638
282	488	666
283	459	667
284	456	681
285	486	655
286	463	2209
287	498	645
288	498	675
289	477	678
290	494	655
291	492	665
292	453	707
293	506	647
294	477	707
295	497	678
296	459	720
297	470	712
298	462	720
299	472	729
300	499	682
301	462	747
302	494	694
303	586	961
304	494	726
305	493	707
306	495	710
307	506	700
308	495	729
309	536	664
310	530	690
311	503	731
312	469	761
313	484	735
314	539	692
315	495	728
316	485	768
317	503	716
318	477	781
319	509	736
320	854	1505
321	493	768
322	529	740
323	519	754
324	527	749
325	496	793
326	534	754
327	536	752
328	579	712
329	555	748
330	477	840
331	529	779
332	556	741
333	538	1186
334	539	750
335	512	804
336	508	796
337	558	751
338	561	785
339	522	823
340	533	812
341	596	736
342	554	805
343	558	792
344	600	754
345	591	762
346	613	745
347	551	816
348	556	812
349	575	804
350	538	855
351	594	775
352	606	765
353	591	803
354	560	816
355	580	813
356	579	822
357	593	812
358	574	836
359	589	835
360	624	780
361	620	788
362	603	812
363	606	869
364	603	827
365	609	805
366	560	878
367	609	836
368	590	863
369	633	811
370	592	868
371	607	845
372	564	908
373	627	829
374	635	830
375	624	856
376	616	867
377	649	821
378	620	870
379	631	851
380	646	840
381	798	839
382	641	857
383	662	833
384	673	813
385	694	812
386	664	874
387	689	829
388	642	881
389	662	868
390	676	1025
391	699	850
392	664	886
393	685	844
394	694	866
395	695	852
396	690	869
397	682	875
398	692	878
399	654	932
400	751	835
401	653	935
402	703	894
403	689	884
404	684	888
405	782	968
406	1590	929
407	682	923
408	703	918
409	659	966
410	677	944
411	760	868
412	672	955
413	698	953
414	721	912
415	747	1039
416	688	967
417	678	973
418	617	960
419	608	964
420	645	937
421	678	903
422	713	962
423	714	946
424	670	1005
425	728	937
426	710	977
427	717	989
428	722	962
429	756	920
430	714	999
431	787	903
432	734	955
433	783	931
434	800	885
435	785	918
436	762	955
437	725	1012
438	800	911
439	780	1131
440	949	1971
441	741	1009
442	745	996
443	686	1074
