#n	Vector(ns)	LinkedList(ns)
50	164	267
51	159	263
52	163	261
53	160	254
54	160	268
55	162	269
56	162	252
57	157	261
58	155	277
59	171	269
60	166	275
61	165	283
62	165	271
63	157	315
64	162	282
65	166	286
66	165	272
67	172	278
68	168	281
69	163	276
70	162	295
71	149	308
72	150	295
73	168	440
74	162	309
75	166	303
76	159	318
77	163	323
78	169	295
79	157	313
80	160	296
81	166	318
82	157	294
83	167	312
84	169	335
85	176	335
86	163	327
87	158	321
88	168	312
89	165	313
90	162	340
91	167	310
92	158	336
93	157	325
94	164	350
95	159	333
96	168	342
97	161	327
98	171	331
99	164	331
100	166	320
101	169	362
102	165	373
103	157	354
104	163	353
105	159	366
106	158	364
107	167	365
108	162	379
109	166	366
110	158	355
111	167	347
112	166	358
113	165	368
114	165	371
115	166	380
116	166	404
117	160	364
118	158	388
119	166	395
120	164	376
121	163	390
122	165	376
123	162	386
124	171	369
125	156	382
126	151	378
127	174	402
128	159	406
129	163	387
130	165	385
131	160	394
132	165	418
133	150	399
134	155	396
135	159	432
136	164	406
137	155	420
138	159	410
139	159	443
140	171	413
141	163	422
142	179	425
143	167	411
144	170	424
145	168	422
146	175	424
147	161	436
148	165	413
149	164	427
150	165	421
151	161	438
152	170	483
153	156	431
154	161	432
155	164	448
156	162	449
157	163	456
158	163	469
159	162	444
160	167	435
161	168	447
162	161	453
163	159	441
164	160	433
165	170	499
166	168	456
167	160	461
168	153	432
169	168	509
170	161	468
171	162	462
172	162	478
173	154	485
174	175	468
175	163	474
176	164	502
177	157	483
178	166	483
179	158	484
180	169	518
181	168	507
182	168	501
183	156	496
184	168	500
185	163	487
186	161	520
187	171	547
188	150	530
189	160	487
190	167	502
191	160	544
192	161	502
193	175	503
194	156	503
195	163	529
196	171	497
197	178	560
198	166	546
199	163	549
200	169	562
201	165	522
202	166	523
203	157	535
204	159	523
205	160	538
206	162	540
207	165	555
208	168	562
209	160	520
210	160	538
211	174	524
212	154	573
213	165	548
214	158	585
215	163	548
216	171	585
217	163	569
218	161	548
219	159	550
220	155	582
221	161	529
222	165	565
223	157	547
224	155	565
225	165	600
226	161	593
227	160	624
228	173	567
229	158	604
230	160	579
231	165	573
232	239	1109
233	231	1336
234	170	568
235	161	575
236	164	695
237	170	6691
238	162	536
239	168	593
240	169	817
241	170	624
242	701	1387
243	171	643
244	166	891
245	154	658
246	161	602
247	169	1618
248	164	643
249	158	614
250	905	1951
251	167	1521
252	162	683
253	539	3610
254	163	630
255	164	588
256	158	671
257	166	631
258	161	679
259	164	656
260	158	636
261	174	637
262	165	631
263	169	602
264	166	854
265	161	672
266	165	698
267	154	31829
268	162	626
269	158	705
270	161	758
271	166	1501
272	163	635
273	168	623
274	165	694
275	158	673
276	169	809
277	168	738
278	168	681
279	161	655
280	158	713
281	550	925
282	165	1606
283	165	1595
284	166	686
285	162	776
286	171	726
287	169	692
288	162	807
289	163	815
290	159	1193
291	215	1520
292	163	703
293	171	637
294	161	716
295	158	712
296	226	1716
297	169	721
298	163	841
299	744	3989
300	243	8899
301	165	726
302	170	739
303	243	2805
304	163	733
305	168	762
306	166	673
307	166	753
308	168	744
309	170	752
310	163	724
311	161	736
312	165	791
313	162	727
314	157	782
315	165	708
316	167	764
317	164	677
318	170	826
319	172	781
320	157	768
321	164	1567
322	170	929
323	477	2751
324	166	847
325	162	718
326	270	3057
327	1688	1301
328	157	775
329	156	800
330	161	761
331	169	1971
332	167	1224
333	170	801
334	165	792
335	164	808
336	160	761
337	155	817
338	163	773
339	164	804
340	178	753
341	158	6118
342	161	824
343	160	37903
344	167	772
345	166	809
346	162	731
347	168	783
348	170	880
349	180	765
350	178	791
351	168	1095
352	164	836
353	164	922
354	160	1121
355	291	796
356	165	893
357	164	806
358	164	811
359	162	815
360	163	798
361	158	1342
362	168	1741
363	160	874
364	164	819
365	162	962
366	166	895
367	172	836
368	162	884
369	174	834
370	426	1465
371	172	853
372	150	876
373	168	890
374	165	917
375	163	869
376	159	961
377	162	883
378	167	914
