#n	Vector(ns)	LinkedList(ns)
50	226	279
51	215	253
52	221	256
53	252	333
54	223	270
55	231	272
56	251	264
57	242	286
58	225	265
59	236	284
60	230	269
61	238	293
62	248	933
63	521	2457
64	241	290
65	241	287
66	248	304
67	250	450
68	256	334
69	264	331
70	249	299
71	249	298
72	272	307
73	262	324
74	262	325
75	262	315
76	263	327
77	259	311
78	261	312
79	262	328
80	269	348
81	281	345
82	265	338
83	272	347
84	279	346
85	284	352
86	271	333
87	278	334
88	283	368
89	302	355
90	307	357
91	300	368
92	298	371
93	273	336
94	288	380
95	314	370
96	289	342
97	295	379
98	294	374
99	300	372
100	292	361
101	324	417
102	289	374
103	312	392
104	299	366
105	304	388
106	286	356
107	316	400
108	308	388
109	302	375
110	320	415
111	299	386
112	317	402
113	317	384
114	311	411
115	309	389
116	310	397
117	323	412
118	326	428
119	344	422
120	499	526
121	340	657
122	349	430
123	353	448
124	342	429
125	328	405
126	345	441
127	377	481
128	327	418
129	367	476
130	329	447
131	335	430
132	347	447
133	340	442
134	368	510
135	371	556
136	349	451
137	374	484
138	371	471
139	335	448
140	393	543
141	368	474
142	351	468
143	370	446
144	378	495
145	343	438
146	387	518
147	353	454
148	365	452
149	369	507
150	361	486
151	393	516
152	416	497
153	372	505
154	404	515
155	368	487
156	359	463
157	415	552
158	395	521
159	384	503
160	389	518
161	393	507
162	386	502
163	411	713
164	387	503
165	400	526
166	415	548
167	400	505
168	415	540
169	433	551
170	403	535
171	414	550
172	441	559
173	446	599
174	393	515
175	398	523
176	400	551
177	412	569
178	424	560
179	416	579
180	417	550
181	409	554
182	441	612
183	412	562
184	414	556
185	430	599
186	423	570
187	422	577
188	449	605
189	407	549
190	435	581
191	452	584
192	464	644
193	419	528
194	441	608
195	478	658
196	460	616
197	452	603
198	468	614
199	433	591
200	460	807
201	438	559
202	466	603
203	458	612
204	502	659
205	3331	785
206	422	565
207	450	596
208	495	691
209	474	658
210	471	640
211	422	572
212	445	621
213	439	588
214	442	593
215	440	618
216	489	660
217	444	595
218	457	612
219	468	656
220	476	648
221	483	636
222	495	649
223	484	632
224	507	678
225	526	700
226	463	610
227	484	662
228	486	670
229	506	722
230	485	648
231	468	635
232	481	681
233	501	691
234	599	641
235	505	683
236	478	651
237	531	739
238	521	707
239	499	690
240	543	693
241	786	1598
242	521	726
243	501	665
244	518	705
245	473	643
246	503	675
247	539	760
248	533	751
249	529	731
250	516	736
251	539	762
252	538	750
253	516	731
254	540	746
255	513	719
256	524	730
257	576	812
258	525	744
259	582	796
260	559	785
261	531	734
262	543	1718
263	508	698
264	534	728
265	521	720
266	577	826
267	547	766
268	550	780
269	562	790
270	570	827
271	590	831
272	556	798
273	572	783
274	559	1383
275	561	775
276	558	846
277	587	843
278	545	776
279	573	857
280	580	853
281	541	779
282	558	831
283	598	888
284	567	870
285	596	882
286	580	805
287	603	899
288	554	837
289	586	871
290	629	927
291	605	914
292	580	888
293	578	835
294	615	930
295	606	874
296	591	884
297	598	888
298	614	921
299	540	793
300	585	857
301	586	857
302	590	919
303	626	939
304	1081	2203
305	650	877
306	611	903
307	604	888
308	604	898
309	663	914
310	598	844
311	571	831
312	602	852
313	647	889
314	583	813
315	633	879
316	585	835
317	608	879
318	577	829
319	612	880
320	618	910
321	673	1008
322	752	953
323	676	996
324	606	886
325	635	928
326	642	940
327	630	916
328	659	934
329	682	1010
330	638	963
331	642	998
332	714	1081
333	679	1187
334	664	974
335	698	1001
336	697	994
337	696	1031
338	677	994
339	653	1008
340	652	963
341	582	883
342	636	958
343	707	1071
344	625	967
345	701	1041
346	694	1018
347	645	953
348	657	980
349	699	1068
350	703	1095
351	646	1013
352	692	1072
353	703	1108
354	643	988
355	654	1010
356	652	981
357	677	1014
358	714	1105
359	658	965
360	684	1079
361	657	1002
362	724	1154
363	638	992
364	671	1032
365	727	1134
366	724	1140
367	704	1115
368	700	1135
369	697	1097
370	688	1067
371	675	1074
372	796	1430
373	708	1119
374	651	1022
375	756	1242
376	724	1173
377	690	1066
378	731	1144
379	675	1074
380	671	1085
381	689	1134
382	725	1170
383	786	1219
384	737	1182
385	1423	1424
386	697	1149
387	789	1325
388	719	1206
389	730	1222
390	713	1151
391	724	1179
392	736	1230
393	667	1084
394	731	1218
395	743	1256
396	783	1331
397	721	1159
398	744	1243
399	766	1288
400	749	1293
401	783	1301
402	653	1073
403	732	1215
404	798	1330
405	793	1353
406	773	1292
407	732	2253
408	691	1166
409	842	1486
410	796	1463
411	809	1342
412	786	1337
413	755	1293
414	699	1169
415	787	1266
416	769	1316
417	835	1493
418	762	1325
419	812	1456
420	759	1315
421	782	1394
422	796	1348
423	767	1365
424	804	1395
425	771	1453
426	766	1352
427	787	1394
428	831	1495
429	846	2147
430	785	1338
431	763	1384
432	786	1374
433	779	1410
434	805	1432
435	849	1471
436	828	1574
437	806	1435
438	809	1488
439	750	1321
440	837	1588
441	813	1476
442	854	1540
443	807	1478
444	835	1477
445	797	1441
446	805	1448
447	816	1467
448	850	1564
449	853	1580
450	1055	1577
451	758	1672
452	812	1531
453	873	1640
454	820	1493
455	795	1451
456	813	1459
457	803	1448
458	879	1667
459	830	1482
460	837	1548
461	762	1400
462	802	1487
463	912	1718
464	897	1759
465	787	1434
466	782	1422
467	826	1606
468	1363	5867
469	824	1811
470	861	1604
471	852	1619
472	826	1549
473	865	1671
474	846	1614
475	905	1728
476	801	1512
477	916	1827
478	757	1366
479	827	1594
480	828	1577
481	835	1641
482	941	1888
483	957	1924
484	859	1650
485	878	1711
486	830	1656
487	853	1643
488	901	1737
489	841	1637
490	1016	2296
491	891	1790
492	892	1749
493	921	1883
494	905	1871
495	897	1860
496	880	1715
497	865	1732
498	874	1755
499	885	1777
500	909	1803
501	865	1707
502	896	1768
503	851	1672
504	835	1640
505	805	1599
506	925	1841
507	878	2116
508	905	1840
509	894	1820
510	839	1698
511	895	1834
512	896	1809
513	891	1838
514	862	1734
515	911	1848
516	894	1811
517	927	1930
518	954	1980
519	924	1946
520	815	1657
521	822	1650
522	875	1786
523	976	2084
524	946	1978
525	1147	2458
526	948	1883
527	937	2080
528	928	1883
529	856	2805
530	969	2018
531	877	1831
532	890	1861
533	860	1743
534	878	1777
535	905	1834
536	904	1893
537	977	2105
538	931	1949
539	837	1684
540	917	1925
541	985	2193
542	925	1927
543	937	2678
544	914	1931
545	946	2042
546	932	1947
547	949	1979
548	884	1851
549	956	2058
550	877	1803
551	907	1918
552	1004	2183
553	988	2138
554	1055	2290
555	1041	2380
556	1009	2083
557	917	1970
558	1003	2224
559	1000	2174
560	946	1986
561	938	2048
562	968	2122
563	995	2159
564	1029	2164
565	931	2024
566	1064	2382
567	1030	2268
568	996	2229
569	975	2136
570	956	2064
571	1000	2245
572	957	2052
573	970	2118
574	1040	2335
575	985	2196
576	1074	2423
577	998	2221
578	1012	3338
579	1020	2271
580	954	2109
581	1123	2568
582	981	2173
583	945	2094
584	977	2150
585	1093	2574
586	1029	2340
587	994	2269
588	998	2308
589	940	2094
590	1065	2358
591	1019	2273
592	1008	2284
593	1042	2457
594	1702	3588
595	1053	2433
596	1126	2594
597	1043	3628
598	1027	2278
599	964	2165
600	1089	2515
601	1057	2455
602	1086	2580
603	1032	2330
604	1021	2298
605	1091	2567
606	1033	2365
607	1067	2452
608	1060	2403
609	1111	2629
610	1145	2691
611	1106	2534
612	1050	2389
613	1032	2317
614	1025	2360
615	1086	2558
616	973	2175
617	1015	2341
618	1067	2474
619	1018	2368
620	1045	2441
621	1015	2295
622	1075	2575
623	1103	2653
624	1154	2757
625	1067	2486
626	990	2256
627	1018	2347
628	1077	2538
629	1030	2379
630	1137	2730
631	1178	2928
632	991	2316
633	1120	2624
634	1180	2857
635	1031	2413
636	1060	2572
637	1089	2558
638	1098	2588
639	1080	2567
640	1068	2529
641	1188	2825
642	1058	2411
643	1229	3098
644	1126	3034
645	1058	2510
646	987	2275
647	1089	2562
648	1135	2689
649	1113	2884
650	1121	2893
651	1124	3036
652	1105	2872
653	1033	2396
654	1097	2590
655	1164	2879
656	1141	2736
657	1127	2661
658	1108	2596
659	1177	2832
660	1101	2574
661	1134	2767
662	1079	2493
663	1206	2937
