#n	Vector(ns)	LinkedList(ns)
50	669	252
51	1080	504
52	619	255
53	607	253
54	680	280
55	622	245
56	639	254
57	632	249
58	628	254
59	630	257
60	633	249
61	622	258
62	619	249
63	657	248
64	614	256
65	648	245
66	623	251
67	648	250
68	638	273
69	620	242
70	620	235
71	614	238
72	637	241
73	618	239
74	615	235
75	635	247
76	647	236
77	621	255
78	626	242
79	648	243
80	648	241
81	646	242
82	655	244
83	648	247
84	635	241
85	638	238
86	687	238
87	626	242
88	654	246
89	647	241
90	649	245
91	678	248
92	682	250
93	698	258
94	669	247
95	663	239
96	678	239
97	663	246
98	673	235
99	674	246
100	687	245
101	685	243
102	675	235
103	686	236
104	671	242
105	692	239
106	663	240
107	687	241
108	677	234
109	681	235
110	679	239
111	694	239
112	692	239
113	686	249
114	694	249
115	680	250
116	700	257
117	685	242
118	714	252
119	713	243
120	740	255
121	703	255
122	714	251
123	722	256
124	705	243
125	726	239
126	699	238
127	719	237
128	712	249
129	730	246
130	721	247
131	721	251
132	748	251
133	758	260
134	750	245
135	722	234
136	729	231
137	725	240
138	807	242
139	759	242
140	747	244
141	723	235
142	730	249
143	750	242
144	752	234
145	752	236
146	748	233
147	772	233
148	763	240
149	775	248
150	764	233
151	763	245
152	772	243
153	750	249
154	789	248
155	772	248
156	791	250
157	782	251
158	783	247
159	786	241
160	769	245
161	774	237
162	794	245
163	792	240
164	779	240
165	795	249
166	795	242
167	776	243
168	769	250
169	804	266
170	806	250
171	977	253
172	817	252
173	828	251
174	800	248
175	792	242
176	821	1386
177	786	249
178	782	243
179	793	235
180	1034	326
181	931	301
182	805	237
183	799	236
184	799	245
185	832	239
186	806	235
187	815	240
188	817	247
189	803	233
190	830	239
191	813	238
192	830	247
193	803	238
194	812	230
195	935	234
196	819	237
197	825	225
198	816	236
199	833	232
200	837	231
201	829	229
202	866	247
203	844	243
204	869	246
205	843	242
206	827	244
207	844	231
208	846	225
209	851	241
210	832	235
211	852	231
212	854	240
213	835	225
214	835	242
215	874	235
216	854	237
217	841	227
218	875	231
219	862	235
220	912	244
221	846	227
222	855	231
223	868	235
224	867	232
225	889	249
226	926	247
227	869	232
228	888	235
229	874	224
230	874	243
231	879	229
232	890	238
233	860	241
234	1067	246
235	925	251
236	901	383
237	888	238
238	880	233
239	892	239
240	877	242
241	901	231
242	890	246
243	909	237
244	908	238
245	890	238
246	923	239
247	923	230
248	906	237
249	937	242
250	922	232
251	918	224
252	924	232
253	910	224
254	907	231
255	916	228
256	910	228
257	906	232
258	928	226
259	925	225
260	922	232
261	949	255
262	923	223
263	927	230
264	1137	239
265	984	244
266	971	236
267	975	235
268	972	245
269	980	244
270	982	240
271	979	247
272	999	239
273	973	244
274	998	231
275	965	269
276	993	237
277	944	226
278	956	233
279	951	226
280	976	231
281	963	229
282	967	226
283	994	233
284	943	228
285	990	234
286	990	255
287	964	230
288	960	231
289	960	223
290	971	225
291	986	225
292	1009	242
293	1021	243
294	981	239
295	964	236
296	971	246
297	1014	240
298	965	229
299	980	233
300	995	250
301	987	237
302	999	235
303	1001	239
304	1015	237
305	1001	252
306	981	230
307	1015	234
308	1011	236
309	1011	234
310	1005	244
311	1002	229
312	979	241
313	998	233
314	991	235
315	1015	235
316	1226	240
317	1053	241
318	1010	234
319	1081	236
320	1199	245
321	1016	230
322	1021	228
323	1025	221
324	1887	226
325	1027	225
326	1033	246
327	1030	229
328	1022	231
329	1019	222
330	1016	225
331	1071	238
332	1019	234
333	1032	231
334	1092	231
335	1039	228
336	1038	235
337	1037	231
338	1036	227
339	1024	232
340	1021	229
341	1051	228
342	1028	228
343	1056	230
344	1227	238
345	1083	253
346	1107	243
347	1118	249
348	1114	244
349	1607	485
350	1561	382
351	1508	372
352	1474	365
353	1589	382
354	1558	379
355	1134	235
356	1230	281
357	1108	232
358	1120	230
359	1109	255
360	1147	251
361	1100	246
362	1103	242
363	1099	246
364	1129	248
365	1118	252
366	1128	254
367	1157	258
368	1137	246
369	1145	252
370	1119	251
371	1126	256
372	1156	255
373	1171	255
374	1150	258
375	1131	241
376	1137	251
377	1164	245
378	1133	250
379	1141	252
380	1141	251
381	1157	249
382	1144	243
383	1142	245
384	1139	240
385	1175	253
386	1131	251
387	1190	256
388	1166	247
389	1175	261
390	1168	243
391	1175	242
392	1265	232
393	1107	230
394	1120	226
395	1115	233
396	1098	230
397	1126	225
398	1140	240
399	1124	230
400	1100	236
401	1148	226
402	1128	225
403	1081	228
404	1201	231
405	1111	230
406	1131	231
407	1147	229
408	1153	229
409	1080	238
410	1139	240
411	1189	239
412	1299	228
413	1113	228
414	1168	236
415	1153	224
416	1132	228
417	1144	249
418	1157	231
419	1161	225
420	1167	226
421	1142	227
422	1163	226
423	1152	229
424	1346	1355
425	1176	228
426	1380	239
427	1195	238
428	1195	229
429	1160	234
