#n	Recursive(ns)	Iterative(ns)
10	30600	104900
11	32900	98100
12	27600	101000
13	26000	99500
14	900	4000
15	28800	104000
16	26100	99500
17	27100	94200
18	26500	102500
19	14400	55000
20	38600	131000
21	26500	128300
22	50200	193500
23	1600	6900
24	51100	199400
25	7900	34000
26	45300	173200
27	50700	197000
28	1000	5600
29	49700	187900
30	45800	177200
31	53600	200200
32	1100	6200
33	900	6000
34	45500	175000
35	51100	201200
36	9600	40900
37	49300	182300
38	50000	191100
39	48500	179400
40	50500	199600
41	2700	11000
42	50000	194000
43	43400	181600
44	48500	183900
45	46900	170100
46	900	5400
47	50100	185700
48	45600	179700
49	13100	53000
50	47600	188400
51	47900	192700
52	1500	7000
53	800	4600
54	48600	177800
55	28800	110000
56	28500	100900
57	28100	100200
58	26700	93700
59	2100	8400
60	18700	66800
61	800	3900
62	28300	106400
63	27300	94100
64	28500	101600
65	26200	97200
66	800	3900
67	28100	104100
68	28100	97400
69	27800	105400
70	26900	98300
71	28500	105700
72	7800	29100
73	27700	100800
74	27400	98900
75	18700	66700
76	28000	98800
77	1700	6200
78	25900	101300
79	29000	105600
80	2000	8700
81	27000	97000
82	29600	105200
83	33100	105100
84	23900	86400
85	18200	68300
86	28300	105800
87	28200	104200
88	26500	93900
89	28100	98300
90	24500	87100
91	19700	69100
92	25200	94400
93	900	3800
94	1600	6200
95	2600	10600
96	500	2700
97	29100	110300
98	28900	105700
99	28700	107200
100	500	3000
101	21700	80100
102	1700	6100
103	900	3800
104	500	2700
105	26600	101300
106	500	3400
107	26600	103800
108	28100	99700
109	27800	101600
110	18900	69600
111	27400	98900
112	28500	110800
113	28400	112700
114	3700	13000
115	25600	91800
116	27100	99700
117	22100	81900
118	29000	112700
119	28100	101700
120	26700	95100
121	28700	107400
122	2000	7300
123	26900	118600
124	6000	23300
125	28400	104700
126	28500	105100
127	18000	66000
128	800	3800
129	400	2700
130	28300	104300
131	26800	99900
132	27700	97900
133	28400	104500
134	27000	102400
135	6800	26400
136	22600	83800
137	28400	102700
138	24100	93900
139	22800	85400
140	29000	115600
141	25000	92300
142	27700	100900
143	21300	77400
144	27500	104400
145	31000	103900
146	600	2900
147	27300	102300
148	34900	235400
149	27100	98400
150	2100	7300
151	4800	17600
152	25900	89300
153	26700	97400
154	28500	103400
155	27400	105600
156	1200	5100
157	27300	184400
158	26100	98400
159	26400	95800
160	22700	85700
161	26300	95800
162	27600	95600
163	14500	54600
164	1200	4900
165	26600	96200
166	8600	27700
167	500	2700
168	28700	104900
169	900	3800
170	28000	99700
171	26400	102500
172	27900	103700
173	14800	55600
174	24600	90300
175	28800	102600
176	27600	100600
177	18400	64800
178	29000	113900
179	27000	99600
180	28700	101700
181	19700	73500
182	23700	82600
183	24700	89400
184	27500	96800
185	400	2600
186	26700	97100
187	23500	84600
188	28300	105400
189	28100	104400
190	600	3300
191	28200	104300
192	24900	95100
193	28200	101800
194	27200	100700
195	27500	93400
196	28900	102700
197	27600	108200
198	26000	99900
199	27900	102200
200	27900	108400
201	5300	19000
202	14700	51100
203	28300	102600
204	28800	107500
205	1200	5200
206	500	3100
207	27200	101900
208	27200	96200
209	28800	105200
210	28200	97700
211	29500	103600
212	500	3000
213	27000	103100
214	28100	101100
215	21900	80900
216	27800	104200
217	27900	105700
218	26400	97700
219	1600	6000
220	800	3800
221	28600	100400
222	25200	93800
223	28700	111400
224	28200	105300
225	18200	68100
226	22900	86100
227	500	2800
228	28100	105200
229	26900	93800
230	26600	97200
231	62100	101500
232	27000	96200
233	2000	7200
234	23900	88300
235	26100	98300
236	26800	100500
237	27800	103700
238	27800	106900
239	26100	95800
240	28500	106100
241	28000	97200
242	28100	105400
243	28700	98200
244	22400	77200
245	27200	100900
246	24700	91700
247	28600	105200
248	900	3800
249	26200	97300
250	26800	91400
251	27000	98100
252	400	2700
253	28000	99200
254	26600	95800
255	26300	95100
256	27900	103800
257	28500	101600
258	28900	103100
259	26300	100200
260	8600	30600
261	5900	21800
