#n	Vector(ns)	LinkedList(ns)
50	892	274
51	831	241
52	973	254
53	820	249
54	826	246
55	823	247
56	882	247
57	830	251
58	843	250
59	852	239
60	852	246
61	849	339
62	868	245
63	863	253
64	866	242
65	874	246
66	859	252
67	865	249
68	882	251
69	2756	251
70	881	253
71	880	250
72	2344	267
73	888	247
74	952	264
75	921	238
76	908	254
77	906	248
78	929	256
79	980	263
80	936	251
81	917	254
82	933	246
83	1011	262
84	944	249
85	925	255
86	960	261
87	1029	262
88	952	247
89	942	253
90	966	260
91	943	248
92	976	252
93	941	252
94	1018	254
95	1069	257
96	1011	254
97	979	253
98	1111	254
99	985	239
100	998	249
101	1025	248
102	1022	335
103	990	245
104	1038	253
105	1023	252
106	2891	274
107	1027	256
108	1045	244
109	1006	240
110	1052	241
111	1036	986
112	1141	249
113	1030	254
114	1511	253
115	1047	248
116	1022	250
117	1074	248
118	1050	256
119	1057	254
120	1126	256
121	1071	259
122	1067	256
123	1059	252
124	1074	255
125	1068	247
126	1085	245
127	1171	253
128	1099	260
129	1091	253
130	2611	273
131	1094	260
132	1092	245
133	1188	249
134	1110	238
135	1120	253
136	1108	260
137	1126	255
138	1140	247
139	1183	261
140	1126	250
141	1147	253
142	1140	250
143	1259	244
144	1126	245
145	1218	244
146	1144	341
147	1144	248
148	1163	241
149	1260	251
150	1134	250
151	1143	256
152	1133	241
153	1154	249
154	1141	251
155	1212	259
156	1132	248
157	1149	238
158	1163	261
159	1147	246
160	1149	244
161	1153	246
162	1163	249
163	1164	249
164	1161	248
165	1182	255
166	1159	243
167	1228	241
168	1186	255
169	1189	250
170	1185	257
171	1197	251
172	1178	253
173	1238	259
174	1187	248
175	1205	235
176	1272	246
177	1223	249
178	1208	247
179	1246	255
180	1214	243
181	1211	245
182	1227	252
183	1219	249
184	1214	244
185	1242	247
186	1246	246
187	1240	242
188	1249	250
189	1232	240
190	1235	258
191	1263	245
192	1260	249
193	1287	248
194	1277	251
195	1267	247
196	1316	246
197	1275	331
198	1257	245
199	1312	246
200	1284	240
201	1272	237
202	1292	252
203	1274	240
204	1282	281
205	1300	241
206	2023	252
207	1334	253
208	1312	257
209	1381	272
210	1497	249
211	1329	246
212	1349	247
213	1321	243
214	1319	243
215	1322	249
216	1349	247
217	1426	275
218	1492	237
219	1441	237
220	1427	250
221	1346	239
222	1357	243
223	1368	237
224	1379	233
225	1426	241
226	1492	246
227	1371	244
228	1363	250
229	1418	252
230	1547	282
231	1390	245
232	1398	242
233	1422	240
234	1385	247
235	1394	237
236	1488	253
237	1392	231
238	1424	244
239	1433	259
240	1416	260
241	1515	251
242	1416	254
243	1427	263
244	1501	255
245	1441	248
246	1410	244
247	1422	246
248	1474	249
249	3004	258
250	1533	273
251	1451	252
252	1427	241
253	1574	250
254	1443	253
255	1498	245
256	1452	237
257	1439	239
258	1759	247
259	1460	234
260	1787	244
261	1461	239
262	1478	236
263	1474	231
264	1483	235
265	1565	244
266	1456	237
267	1487	235
268	1482	240
269	1549	250
270	1487	238
271	1473	241
272	1476	239
273	1501	232
274	1529	245
275	1584	735
276	1510	241
277	1591	246
278	1518	241
279	1502	238
280	1518	230
281	1555	247
282	1588	240
283	1561	246
284	1616	242
285	1540	255
286	1524	240
287	1553	237
288	1576	240
289	1555	238
290	1582	234
291	1559	239
292	1585	249
293	1660	245
294	1585	248
295	1590	247
296	1586	246
297	1887	305
298	1590	244
299	1624	248
300	1603	241
301	2140	253
302	1597	344
303	1647	243
304	1607	252
305	1596	245
306	1695	248
